1 unverändert übernehmen:
0,0087260034904014,	0,0087260034904014,	0,0104712041884817,			0,00930773705642816
0,0226876090750436,	0,0104712041884817,	0,0191972076788831,			0,0174520069808028
0,0226876090750436,	0,0191972076788831,	0,0209424083769634,			0,0209424083769634
0,0226876090750436,	0,200698080279232,	0,0261780104712042,			0,0831878999418266
0,0279232111692845,	1,11518324607329,	0,0261780104712042,			0,389761489237926
0,120418848167539,	1,21640488656195,	0,0261780104712042,			0,454333915066896
0,120418848167539,	1,21640488656195,	0,0261780104712042,			0,454333915066896
0,120418848167539,	1,21640488656195,	0,0279232111692845,			0,454915648632923
0,120418848167539,	1,21640488656195,	0,031413612565445,			0,456079115764976
0,120418848167539,	1,43455497382198,	0,0488656195462478,			0,534613147178589
0,120418848167539,	1,43455497382198,	0,0488656195462478,			0,534613147178589
0,127399650959861,	1,43455497382198,	0,225130890052356,			0,595695171611399
0,127399650959861,	1,43455497382198,	0,225130890052356,			0,595695171611399
0,127399650959861,	1,47643979057591,	0,390924956369981,			0,664921465968584
0,127399650959861,	1,49214659685863,	1,0261780104712,			0,881908086096564
0,127399650959861,	1,49214659685863,	1,0261780104712,			0,881908086096564
0,127399650959861,	1,49214659685863,	1,08551483420593,			0,901687027341474
0,127399650959861,	1,54275741710297,	1,36649214659685,			1,01221640488656
0,818499127399645,	1,54275741710297,	1,66841186736476,			1,34322280395579
0,998254799301912,	1,54275741710297,	1,66841186736476,			1,40314136125655

5 unverändert übernehmen:
0,00698080279232112,0,0104712041884817,	0,0139616055846422,			0,0104712041884817
0,0087260034904014,	0,0191972076788831,	0,0087260034904014,			0,012216404886562
0,0924956369982549,	0,0191972076788831,	0,0174520069808028,			0,0430482838859802
0,211169284467714,	0,0209424083769634,	0,0209424083769634,			0,0843513670738801
0,528795811518321,	0,0226876090750436,	0,0331588132635253,			0,194880744618963
0,528795811518321,	0,0226876090750436,	0,0331588132635253,			0,194880744618963
0,726003490401391,	0,0226876090750436,	0,1239092495637,			0,290866783013378
0,729493891797552,	0,0226876090750436,	0,1239092495637,			0,292030250145432
0,729493891797552,	0,0226876090750436,	0,1239092495637,			0,292030250145432
0,732984293193712,	0,0226876090750436,	0,1239092495637,			0,293193717277485
0,732984293193712,	0,0226876090750436,	0,1239092495637,			0,293193717277485
0,739965095986033,	0,0226876090750436,	0,1239092495637,			0,295520651541592
0,739965095986033,	0,127399650959861,	0,1239092495637,			0,330424665503198
0,739965095986033,	0,127399650959861,	0,1239092495637,			0,330424665503198
0,739965095986033,	1,06806282722512,	0,1239092495637,			0,643979057591619
0,739965095986033,	1,06806282722512,	0,1239092495637,			0,643979057591619
0,739965095986033,	1,13787085514833,	0,1239092495637,			0,667248400232689
0,739965095986033,	1,31064572425828,	0,1239092495637,			0,724840023269337
0,739965095986033,	1,31064572425828,	0,1239092495637,			0,724840023269337
0,739965095986033,	1,31064572425828,	0,1239092495637,			0,724840023269337

10 unverändert übernehmen:
0,0087260034904014,	0,0157068062827225,	0,0104712041884817,			0,0116346713205352
0,0296684118673647,	0,012216404886562,	0,739965095986033,			0,260616637579987
0,738219895287953,	0,0506108202443281,	0,739965095986033,			0,509598603839438
0,741710296684113,	0,0959860383944154,	0,746945898778354,			0,528214077952294
0,741710296684113,	0,176265270506108,	0,746945898778354,			0,554973821989525
0,741710296684113,	0,178010471204189,	0,746945898778354,			0,555555555555552
0,741710296684113,	0,38568935427574,	0,746945898778354,			0,624781849912736
0,741710296684113,	0,38568935427574,	0,746945898778354,			0,624781849912736
0,748691099476435,	0,38568935427574,	0,752181500872595,			0,628853984874923
0,748691099476435,	0,439790575916228,	0,752181500872595,			0,646887725421753
0,748691099476435,	0,439790575916228,	0,755671902268756,			0,648051192553806
0,748691099476435,	0,439790575916228,	0,755671902268756,			0,648051192553806
0,748691099476435,	0,439790575916228,	0,762652705061077,			0,650378126817913
0,748691099476435,	0,439790575916228,	0,762652705061077,			0,650378126817913
0,748691099476435,	0,443280977312389,	0,776614310645719,			0,656195462478181
0,748691099476435,	0,443280977312389,	0,945898778359504,			0,712623618382776
0,748691099476435,	0,443280977312389,	0,945898778359504,			0,712623618382776
0,748691099476435,	0,445026178010469,	0,945898778359504,			0,713205351948803
0,748691099476435,	0,445026178010469,	0,945898778359504,			0,713205351948803
0,748691099476435,	0,445026178010469,	0,945898778359504,			0,713205351948803
